Line,set(),{'la_1'},{'a_2'},{'i_1'},{'o_1'},"{'i_1', 'o_1'}",{'e_2'},"{'a_2', 'e_2'}","{'a_2', 'i_1'}",{'la_2'},{'a_3'},"{'a_3', 'e_2'}","{'a_2', 'a_3', 'e_2'}","{'o_1', 'e_2'}"
2732,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,154.89999999999753,11.199999999999996,104.79999999999922,47.30000000000013,0,10.299999999999999,11.199999999999996,67.10000000000014,
2733,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,154.89999999999753,11.199999999999996,104.89999999999921,47.30000000000013,0,10.299999999999999,11.199999999999996,67.10000000000014,
2734,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,154.89999999999753,11.199999999999996,104.89999999999921,47.30000000000013,0,10.299999999999999,11.199999999999996,67.20000000000013,
2735,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,154.89999999999753,11.199999999999996,104.89999999999921,47.400000000000134,0,10.299999999999999,11.199999999999996,67.20000000000013,
2736,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,154.99999999999753,11.199999999999996,104.89999999999921,47.400000000000134,0,10.299999999999999,11.199999999999996,67.20000000000013,
2737,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,154.99999999999753,11.199999999999996,104.89999999999921,47.400000000000134,0,10.299999999999999,11.199999999999996,67.20000000000013,
2738,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,154.99999999999753,11.199999999999996,104.89999999999921,47.500000000000135,0,10.299999999999999,11.199999999999996,67.20000000000013,
2739,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.09999999999752,11.199999999999996,104.89999999999921,47.500000000000135,0,10.299999999999999,11.199999999999996,67.20000000000013,
2740,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.09999999999752,11.199999999999996,104.89999999999921,47.500000000000135,0,10.299999999999999,11.199999999999996,67.20000000000013,
2741,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.09999999999752,11.199999999999996,104.89999999999921,47.600000000000136,0,10.299999999999999,11.199999999999996,67.20000000000013,
2742,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.09999999999752,11.199999999999996,104.89999999999921,47.600000000000136,0,10.299999999999999,11.199999999999996,67.20000000000013,
2743,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.09999999999752,11.199999999999996,104.89999999999921,47.70000000000014,0,10.299999999999999,11.199999999999996,67.20000000000013,
2744,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.09999999999752,11.199999999999996,104.89999999999921,47.70000000000014,0,10.299999999999999,11.199999999999996,67.20000000000013,
2745,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.09999999999752,11.199999999999996,104.89999999999921,47.70000000000014,0,10.299999999999999,11.199999999999996,67.30000000000013,
2746,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.19999999999752,11.199999999999996,104.89999999999921,47.70000000000014,0,10.299999999999999,11.199999999999996,67.30000000000013,
2747,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.19999999999752,11.199999999999996,104.89999999999921,47.70000000000014,0,10.299999999999999,11.199999999999996,67.30000000000013,
2748,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.19999999999752,11.199999999999996,104.89999999999921,47.70000000000014,0,10.299999999999999,11.199999999999996,67.30000000000013,
2749,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.2999999999975,11.199999999999996,104.89999999999921,47.70000000000014,0,10.299999999999999,11.199999999999996,67.30000000000013,
2750,10.0,0,25.800000000000118,12.69999999999999,25.000000000000107,155.2999999999975,11.199999999999996,104.89999999999921,47.70000000000014,0,10.299999999999999,11.199999999999996,67.30000000000013,
2751,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.2999999999975,11.199999999999996,105.39999999999921,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2752,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.2999999999975,11.199999999999996,105.39999999999921,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2753,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.3999999999975,11.199999999999996,105.39999999999921,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2754,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.3999999999975,11.199999999999996,105.39999999999921,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2755,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.3999999999975,11.199999999999996,105.39999999999921,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2756,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.4999999999975,11.199999999999996,105.39999999999921,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2757,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.4999999999975,11.199999999999996,105.39999999999921,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2758,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.5999999999975,11.199999999999996,105.39999999999921,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2759,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.6999999999975,11.199999999999996,105.39999999999921,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2760,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.6999999999975,11.199999999999996,105.39999999999921,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2761,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.6999999999975,11.199999999999996,105.4999999999992,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2762,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.6999999999975,11.199999999999996,105.5999999999992,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2763,10.0,0,25.90000000000012,12.69999999999999,25.000000000000107,155.79999999999748,11.199999999999996,105.5999999999992,48.20000000000014,0,10.299999999999999,11.199999999999996,67.80000000000013,
2764,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,155.79999999999748,11.199999999999996,106.0999999999992,48.70000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2765,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,155.79999999999748,11.199999999999996,106.0999999999992,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2766,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,155.89999999999748,11.199999999999996,106.0999999999992,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2767,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,155.89999999999748,11.199999999999996,106.0999999999992,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2768,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,155.99999999999747,11.199999999999996,106.0999999999992,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2769,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,155.99999999999747,11.199999999999996,106.19999999999919,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2770,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,156.09999999999746,11.199999999999996,106.19999999999919,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2771,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,156.09999999999746,11.199999999999996,106.29999999999919,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2772,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.29999999999919,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2773,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.29999999999919,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2774,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.29999999999919,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2775,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.29999999999919,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2776,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.29999999999919,48.80000000000014,0,10.299999999999999,11.199999999999996,68.30000000000013,
2777,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.29999999999919,48.80000000000014,0,10.299999999999999,11.199999999999996,68.40000000000012,
2778,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.29999999999919,48.80000000000014,0,10.299999999999999,11.199999999999996,68.40000000000012,
2779,10.0,0,26.00000000000012,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.29999999999919,48.80000000000014,0,10.299999999999999,11.199999999999996,68.40000000000012,
2780,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.79999999999919,49.30000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2781,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.79999999999919,49.30000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2782,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2783,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.19999999999746,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2784,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.29999999999745,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2785,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.39999999999745,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2786,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.49999999999744,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2787,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.59999999999744,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2788,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.59999999999744,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2789,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.59999999999744,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2790,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.59999999999744,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2791,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.59999999999744,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2792,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.59999999999744,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2793,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.59999999999744,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2794,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.59999999999744,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2795,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.69999999999743,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2796,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.69999999999743,11.199999999999996,106.79999999999919,49.40000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2797,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.69999999999743,11.199999999999996,106.79999999999919,49.50000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2798,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.69999999999743,11.199999999999996,106.89999999999918,49.50000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2799,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.79999999999742,11.199999999999996,106.89999999999918,49.50000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2800,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.79999999999742,11.199999999999996,106.89999999999918,49.50000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2801,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.79999999999742,11.199999999999996,106.89999999999918,49.50000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2802,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.89999999999742,11.199999999999996,106.89999999999918,49.50000000000014,0,10.299999999999999,11.199999999999996,68.90000000000012,
2803,10.0,0,26.100000000000122,12.69999999999999,25.000000000000107,156.89999999999742,11.199999999999996,106.89999999999918,49.50000000000014,0,10.299999999999999,11.199999999999996,69.00000000000011,
2804,10.0,0,26.100000000000122,12.69999999999999,25.100000000000108,157.39999999999742,11.199999999999996,106.89999999999918,49.50000000000014,0,10.299999999999999,11.199999999999996,69.00000000000011,
2805,10.0,0,26.100000000000122,12.69999999999999,25.100000000000108,157.4999999999974,11.199999999999996,106.89999999999918,49.50000000000014,0,10.299999999999999,11.199999999999996,69.00000000000011,
2806,10.0,0,26.200000000000124,12.69999999999999,25.100000000000108,157.4999999999974,11.199999999999996,107.39999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.50000000000011,
2807,10.0,0,26.200000000000124,12.69999999999999,25.100000000000108,157.4999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.50000000000011,
2808,10.0,0,26.200000000000124,12.69999999999999,25.100000000000108,157.5999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.50000000000011,
2809,10.0,0,26.200000000000124,12.69999999999999,25.100000000000108,157.5999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.50000000000011,
2810,10.0,0,26.200000000000124,12.69999999999999,25.100000000000108,157.5999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2811,10.0,0,26.200000000000124,12.69999999999999,25.100000000000108,157.5999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2812,10.0,0,26.200000000000124,12.69999999999999,25.100000000000108,157.6999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2813,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.1999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2814,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.2999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2815,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.2999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2816,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.3999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2817,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.3999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2818,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.3999999999974,11.199999999999996,107.49999999999918,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2819,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.3999999999974,11.199999999999996,107.59999999999917,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2820,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.3999999999974,11.199999999999996,107.69999999999916,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2821,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.49999999999739,11.199999999999996,107.69999999999916,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2822,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.49999999999739,11.199999999999996,107.69999999999916,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2823,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.59999999999738,11.199999999999996,107.69999999999916,50.00000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2824,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.59999999999738,11.199999999999996,107.69999999999916,50.10000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2825,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.59999999999738,11.199999999999996,107.69999999999916,50.10000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2826,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.69999999999737,11.199999999999996,107.69999999999916,50.10000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2827,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.79999999999737,11.199999999999996,107.69999999999916,50.10000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2828,10.0,0,26.200000000000124,12.69999999999999,25.20000000000011,158.89999999999736,11.199999999999996,107.69999999999916,50.10000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2829,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,158.89999999999736,11.199999999999996,107.69999999999916,50.10000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2830,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,158.89999999999736,11.199999999999996,107.69999999999916,50.10000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2831,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,158.89999999999736,11.199999999999996,107.79999999999916,50.10000000000014,0,10.299999999999999,11.199999999999996,69.60000000000011,
2832,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,158.89999999999736,11.199999999999996,107.79999999999916,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2833,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,158.99999999999736,11.199999999999996,107.79999999999916,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2834,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,159.09999999999735,11.199999999999996,107.79999999999916,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2835,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,159.09999999999735,11.199999999999996,107.79999999999916,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2836,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,159.09999999999735,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2837,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,159.09999999999735,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2838,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,159.09999999999735,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2839,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,159.19999999999735,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2840,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,159.19999999999735,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2841,10.0,0,26.200000000000124,12.79999999999999,25.20000000000011,159.19999999999735,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2842,10.0,0,26.200000000000124,12.79999999999999,25.30000000000011,159.69999999999735,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2843,10.0,0,26.200000000000124,12.79999999999999,25.30000000000011,159.69999999999735,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2844,10.0,0,26.200000000000124,12.79999999999999,25.30000000000011,159.79999999999734,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2845,10.0,0,26.200000000000124,12.79999999999999,25.30000000000011,159.89999999999733,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.60000000000011,
2846,10.0,0,26.200000000000124,12.79999999999999,25.30000000000011,159.89999999999733,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.7000000000001,
2847,10.0,0,26.200000000000124,12.79999999999999,25.30000000000011,159.89999999999733,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.7000000000001,
2848,10.0,0,26.200000000000124,12.79999999999999,25.30000000000011,159.99999999999733,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.7000000000001,
2849,10.0,0,26.200000000000124,12.79999999999999,25.30000000000011,160.09999999999732,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.7000000000001,
2850,10.0,0,26.200000000000124,12.79999999999999,25.30000000000011,160.19999999999732,11.199999999999996,107.89999999999915,50.200000000000145,0,10.299999999999999,11.199999999999996,69.7000000000001,
2851,10.0,0,26.300000000000125,12.79999999999999,25.30000000000011,160.19999999999732,11.199999999999996,108.39999999999915,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2852,10.0,0,26.300000000000125,12.79999999999999,25.30000000000011,160.2999999999973,11.199999999999996,108.39999999999915,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2853,10.0,0,26.300000000000125,12.79999999999999,25.30000000000011,160.2999999999973,11.199999999999996,108.49999999999915,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2854,10.0,0,26.300000000000125,12.79999999999999,25.30000000000011,160.2999999999973,11.199999999999996,108.59999999999914,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2855,10.0,0,26.300000000000125,12.79999999999999,25.30000000000011,160.3999999999973,11.199999999999996,108.59999999999914,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2856,10.0,0,26.300000000000125,12.79999999999999,25.30000000000011,160.4999999999973,11.199999999999996,108.59999999999914,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2857,10.0,0,26.300000000000125,12.79999999999999,25.30000000000011,160.4999999999973,11.199999999999996,108.69999999999914,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2858,10.0,0,26.300000000000125,12.79999999999999,25.30000000000011,160.5999999999973,11.199999999999996,108.69999999999914,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2859,10.0,0,26.300000000000125,12.79999999999999,25.30000000000011,160.6999999999973,11.199999999999996,108.69999999999914,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2860,10.0,0,26.300000000000125,12.79999999999999,25.30000000000011,160.6999999999973,11.199999999999996,108.79999999999913,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2861,10.0,0,26.300000000000125,12.79999999999999,25.30000000000011,160.6999999999973,11.199999999999996,108.89999999999912,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2862,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.1999999999973,11.199999999999996,108.89999999999912,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2863,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.1999999999973,11.199999999999996,108.89999999999912,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2864,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.1999999999973,11.199999999999996,108.89999999999912,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2865,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.29999999999728,11.199999999999996,108.89999999999912,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2866,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.39999999999728,11.199999999999996,108.89999999999912,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2867,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.39999999999728,11.199999999999996,108.99999999999912,50.700000000000145,0,10.299999999999999,11.199999999999996,70.2000000000001,
2868,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.39999999999728,11.199999999999996,108.99999999999912,50.700000000000145,0,10.299999999999999,11.199999999999996,70.3000000000001,
2869,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.49999999999727,11.199999999999996,108.99999999999912,50.700000000000145,0,10.299999999999999,11.199999999999996,70.3000000000001,
2870,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.49999999999727,11.199999999999996,108.99999999999912,50.700000000000145,0,10.299999999999999,11.199999999999996,70.3000000000001,
2871,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.49999999999727,11.199999999999996,108.99999999999912,50.800000000000146,0,10.299999999999999,11.199999999999996,70.3000000000001,
2872,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.59999999999727,11.199999999999996,108.99999999999912,50.800000000000146,0,10.299999999999999,11.199999999999996,70.3000000000001,
2873,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.69999999999726,11.199999999999996,108.99999999999912,50.800000000000146,0,10.299999999999999,11.199999999999996,70.3000000000001,
2874,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.69999999999726,11.199999999999996,108.99999999999912,50.800000000000146,0,10.299999999999999,11.199999999999996,70.3000000000001,
2875,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.69999999999726,11.199999999999996,108.99999999999912,50.800000000000146,0,10.299999999999999,11.199999999999996,70.3000000000001,
2876,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.69999999999726,11.199999999999996,109.09999999999911,50.800000000000146,0,10.299999999999999,11.199999999999996,70.3000000000001,
2877,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.69999999999726,11.199999999999996,109.09999999999911,50.800000000000146,0,10.299999999999999,11.199999999999996,70.3000000000001,
2878,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.79999999999725,11.199999999999996,109.09999999999911,50.800000000000146,0,10.299999999999999,11.199999999999996,70.3000000000001,
2879,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.89999999999725,11.199999999999996,109.09999999999911,50.800000000000146,0,10.299999999999999,11.199999999999996,70.3000000000001,
2880,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.99999999999724,11.199999999999996,109.09999999999911,50.800000000000146,0,10.299999999999999,11.199999999999996,70.3000000000001,
2881,10.0,0,26.300000000000125,12.79999999999999,25.400000000000112,161.99999999999724,11.199999999999996,109.19999999999911,50.800000000000146,0,10.299999999999999,11.199999999999996,70.3000000000001,
