Line,set(),{'la_1'},{'lo_1'},{'a_2'},{'o_2'},{'e_1'},"{'i_2', 'o_2'}",{'i_2'},"{'e_1', 'a_2'}","{'e_1', 'o_2'}","{'i_2', 'a_2'}"
556,10.599999999999998,0,0,83.89999999999952,86.99999999999935,14.799999999999983,34.5000000000001,15.199999999999982,33.400000000000105,26.900000000000027,27.500000000000043
557,10.599999999999998,0,0,84.2999999999995,86.99999999999935,14.799999999999983,34.5000000000001,15.199999999999982,33.400000000000105,26.900000000000027,27.500000000000043
558,10.599999999999998,0,0,84.3999999999995,87.09999999999934,14.799999999999983,34.6000000000001,15.199999999999982,33.400000000000105,26.900000000000027,27.500000000000043
559,10.599999999999998,0,0,84.49999999999949,87.19999999999933,14.799999999999983,34.6000000000001,15.199999999999982,33.50000000000011,26.900000000000027,27.500000000000043
560,10.599999999999998,0,0,84.69999999999948,87.19999999999933,14.799999999999983,34.6000000000001,15.199999999999982,33.50000000000011,26.900000000000027,27.700000000000045
561,10.599999999999998,0,0,84.69999999999948,87.49999999999932,14.799999999999983,35.300000000000104,15.199999999999982,33.50000000000011,27.400000000000027,27.700000000000045
562,10.599999999999998,0,0,84.69999999999948,87.7999999999993,14.799999999999983,35.400000000000105,15.199999999999982,33.50000000000011,27.400000000000027,27.700000000000045
563,10.599999999999998,0,0,84.79999999999947,87.8999999999993,14.799999999999983,36.00000000000011,15.49999999999998,33.50000000000011,27.400000000000027,28.200000000000045
564,10.599999999999998,0,0,84.99999999999946,87.8999999999993,14.799999999999983,36.00000000000011,15.49999999999998,33.50000000000011,27.400000000000027,28.200000000000045
565,10.599999999999998,0,0,85.09999999999945,87.99999999999929,14.799999999999983,36.00000000000011,15.49999999999998,33.60000000000011,27.400000000000027,28.200000000000045
566,10.599999999999998,0,0,85.49999999999943,87.99999999999929,14.799999999999983,36.00000000000011,15.49999999999998,33.60000000000011,27.400000000000027,28.200000000000045
567,10.599999999999998,0,0,85.49999999999943,88.39999999999927,14.799999999999983,36.00000000000011,15.49999999999998,33.60000000000011,27.400000000000027,28.200000000000045
568,10.599999999999998,0,0,85.59999999999943,88.49999999999926,14.799999999999983,36.10000000000011,15.49999999999998,33.60000000000011,27.400000000000027,28.200000000000045
569,10.599999999999998,0,0,85.59999999999943,88.89999999999924,14.799999999999983,36.10000000000011,15.49999999999998,33.60000000000011,27.400000000000027,28.200000000000045
570,10.599999999999998,0,0,85.59999999999943,89.29999999999922,14.799999999999983,36.70000000000011,15.49999999999998,33.60000000000011,27.900000000000027,28.200000000000045
571,10.599999999999998,0,0,85.59999999999943,89.4999999999992,14.799999999999983,36.70000000000011,15.49999999999998,33.60000000000011,27.900000000000027,28.200000000000045
572,10.599999999999998,0,0,85.69999999999942,89.5999999999992,14.899999999999983,36.70000000000011,15.49999999999998,33.60000000000011,27.900000000000027,28.200000000000045
573,10.599999999999998,0,0,85.79999999999941,89.69999999999919,14.899999999999983,36.80000000000011,15.49999999999998,33.60000000000011,27.900000000000027,28.200000000000045
574,10.599999999999998,0,0,86.0999999999994,89.69999999999919,14.899999999999983,36.80000000000011,15.49999999999998,33.70000000000011,27.900000000000027,28.200000000000045
575,10.599999999999998,0,0,86.29999999999939,89.69999999999919,14.899999999999983,36.80000000000011,15.49999999999998,33.70000000000011,27.900000000000027,28.200000000000045
576,10.599999999999998,0,0,86.69999999999936,89.69999999999919,14.899999999999983,36.80000000000011,15.49999999999998,33.70000000000011,27.900000000000027,28.200000000000045
577,10.599999999999998,0,0,86.69999999999936,90.09999999999917,14.899999999999983,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.200000000000045
578,10.599999999999998,0,0,87.09999999999934,90.09999999999917,14.899999999999983,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.200000000000045
579,10.599999999999998,0,0,87.29999999999933,90.09999999999917,14.899999999999983,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.200000000000045
580,10.599999999999998,0,0,87.49999999999932,90.09999999999917,14.899999999999983,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.200000000000045
581,10.599999999999998,0,0,87.8999999999993,90.09999999999917,14.899999999999983,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.40000000000005
582,10.599999999999998,0,0,87.99999999999929,90.19999999999916,14.999999999999982,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.40000000000005
583,10.599999999999998,0,0,88.39999999999927,90.19999999999916,14.999999999999982,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.40000000000005
584,10.599999999999998,0,0,88.59999999999926,90.19999999999916,14.999999999999982,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.40000000000005
585,10.599999999999998,0,0,88.99999999999923,90.19999999999916,14.999999999999982,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.40000000000005
586,10.599999999999998,0,0,88.99999999999923,90.59999999999914,14.999999999999982,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.40000000000005
587,10.599999999999998,0,0,89.39999999999921,90.59999999999914,14.999999999999982,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.40000000000005
588,10.599999999999998,0,0,89.4999999999992,90.69999999999914,14.999999999999982,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.50000000000005
589,10.599999999999998,0,0,89.5999999999992,90.79999999999913,15.099999999999982,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.50000000000005
590,10.599999999999998,0,0,89.5999999999992,90.99999999999912,15.099999999999982,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.50000000000005
591,10.599999999999998,0,0,89.79999999999919,90.99999999999912,15.099999999999982,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.50000000000005
592,10.599999999999998,0,0,89.79999999999919,91.3999999999991,15.099999999999982,37.000000000000114,15.49999999999998,33.70000000000011,27.900000000000027,28.50000000000005
593,10.599999999999998,0,0,89.89999999999918,91.49999999999909,15.099999999999982,37.000000000000114,15.59999999999998,33.70000000000011,27.900000000000027,28.50000000000005
594,10.599999999999998,0,0,89.99999999999918,91.59999999999908,15.099999999999982,37.100000000000115,15.59999999999998,33.70000000000011,27.900000000000027,28.50000000000005
595,10.599999999999998,0,0,90.29999999999916,91.59999999999908,15.099999999999982,37.100000000000115,15.59999999999998,34.40000000000011,27.900000000000027,29.00000000000005
596,10.599999999999998,0,0,90.49999999999915,91.59999999999908,15.099999999999982,37.100000000000115,15.59999999999998,34.40000000000011,27.900000000000027,29.00000000000005
597,10.599999999999998,0,0,90.59999999999914,91.69999999999908,15.199999999999982,37.100000000000115,15.59999999999998,34.40000000000011,27.900000000000027,29.00000000000005
598,10.599999999999998,0,0,90.89999999999912,91.69999999999908,15.199999999999982,37.100000000000115,15.59999999999998,35.100000000000115,27.900000000000027,29.50000000000005
