Line,"{'+definite', '+atomic'} - definite - a_2","{'+definite', '-atomic'} - definite - e_1","{'+definite', '+atomic'} - definite - o_2","{'-definite', '+atomic', '-feminine'} - definite - o_2","{'-definite', '+atomic'} - definite - o_2","{'+feminine', '-definite', '+atomic'} - definite - a_2","{'-definite', '+atomic', '-feminine'} - definite - o_3","{'+feminine', '-definite', '+atomic'} - definite - a_3","{'+feminine', '-definite', '+atomic'} - definite - a_4","{'+feminine', '+definite', '+atomic'} - definite - a_4","{'+definite', '-atomic', '-feminine'} - definite - i_2","{'+definite', '-atomic', '-feminine'} - definite - i_3","{'+feminine', '+definite', '-atomic'} - definite - e_2","{'+definite', '+atomic', '-feminine'} - definite - o_3","{'+feminine', '+definite', '-atomic'} - definite - e_4","{'+definite', '+atomic', '-feminine'} - definite - o_2","{'+definite', '-atomic', '-feminine'} - definite - i_4","{'+feminine', '+definite', '+atomic'} - definite - a_3","{'+definite', '-atomic'} - definite - i_4","{'-definite', '+atomic'} - definite - a_2","{'+feminine', '+definite', '+atomic'} - definite - a_2"
213,12.399999999999974,5.299999999999998,14.599999999999966,4.999999999999999,2.300000000000001,4.400000000000001,4.999999999999999,7.59999999999999,4.300000000000002,9.799999999999983,12.199999999999974,8.399999999999988,7.299999999999991,4.300000000000002,4.100000000000002,4.999999999999999,4.500000000000001,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
214,12.499999999999973,5.299999999999998,14.599999999999966,4.999999999999999,2.300000000000001,4.6000000000000005,5.099999999999999,7.799999999999989,4.400000000000001,9.899999999999983,12.199999999999974,8.399999999999988,7.299999999999991,4.300000000000002,4.100000000000002,4.999999999999999,4.500000000000001,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
215,12.499999999999973,5.299999999999998,14.599999999999966,4.999999999999999,2.300000000000001,4.6000000000000005,5.099999999999999,7.799999999999989,4.400000000000001,9.899999999999983,12.199999999999974,8.399999999999988,7.299999999999991,4.400000000000001,4.100000000000002,4.999999999999999,4.500000000000001,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
216,12.599999999999973,5.299999999999998,14.599999999999966,4.999999999999999,2.300000000000001,4.8,5.199999999999998,7.9999999999999885,4.500000000000001,9.999999999999982,12.199999999999974,8.399999999999988,7.299999999999991,4.400000000000001,4.100000000000002,4.999999999999999,4.500000000000001,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
217,12.599999999999973,5.299999999999998,14.599999999999966,4.999999999999999,2.300000000000001,4.8,5.199999999999998,7.9999999999999885,4.500000000000001,9.999999999999982,12.199999999999974,8.399999999999988,7.299999999999991,4.500000000000001,4.100000000000002,4.999999999999999,4.500000000000001,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
218,12.699999999999973,5.299999999999998,14.699999999999966,4.999999999999999,2.300000000000001,4.8,5.199999999999998,7.9999999999999885,4.500000000000001,9.999999999999982,12.199999999999974,8.399999999999988,7.49999999999999,4.500000000000001,4.100000000000002,4.999999999999999,4.500000000000001,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
219,12.699999999999973,5.299999999999998,14.699999999999966,4.999999999999999,2.300000000000001,4.8,5.199999999999998,7.9999999999999885,4.500000000000001,9.999999999999982,12.199999999999974,8.399999999999988,7.49999999999999,4.6000000000000005,4.100000000000002,4.999999999999999,4.500000000000001,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
220,12.699999999999973,5.299999999999998,14.699999999999966,4.999999999999999,2.300000000000001,4.8,5.199999999999998,7.9999999999999885,4.500000000000001,9.999999999999982,12.199999999999974,8.399999999999988,7.49999999999999,4.7,4.100000000000002,4.999999999999999,4.500000000000001,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
221,12.699999999999973,5.299999999999998,14.799999999999965,5.099999999999999,2.300000000000001,4.8,5.199999999999998,7.9999999999999885,4.500000000000001,9.999999999999982,12.199999999999974,8.399999999999988,7.49999999999999,4.7,4.100000000000002,4.999999999999999,4.500000000000001,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
222,12.699999999999973,5.299999999999998,14.899999999999965,5.199999999999998,2.300000000000001,4.8,5.299999999999998,7.9999999999999885,4.500000000000001,9.999999999999982,12.199999999999974,8.399999999999988,7.49999999999999,4.7,4.100000000000002,4.999999999999999,4.500000000000001,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
223,12.799999999999972,5.299999999999998,14.999999999999964,5.199999999999998,2.300000000000001,4.8,5.299999999999998,7.9999999999999885,4.500000000000001,10.099999999999982,12.499999999999973,8.699999999999987,7.49999999999999,4.7,4.200000000000002,5.099999999999999,4.6000000000000005,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
224,12.899999999999972,5.299999999999998,15.099999999999964,5.199999999999998,2.300000000000001,4.8,5.299999999999998,7.9999999999999885,4.500000000000001,10.099999999999982,12.499999999999973,8.699999999999987,7.6999999999999895,4.7,4.200000000000002,5.099999999999999,4.6000000000000005,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
225,12.999999999999972,5.299999999999998,15.099999999999964,5.199999999999998,2.300000000000001,4.8999999999999995,5.399999999999998,8.199999999999989,4.7,10.199999999999982,12.499999999999973,8.699999999999987,7.6999999999999895,4.7,4.200000000000002,5.099999999999999,4.6000000000000005,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
226,12.999999999999972,5.299999999999998,15.099999999999964,5.199999999999998,2.300000000000001,4.8999999999999995,5.399999999999998,8.199999999999989,4.7,10.199999999999982,12.499999999999973,8.699999999999987,7.6999999999999895,4.8,4.200000000000002,5.099999999999999,4.6000000000000005,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
227,12.999999999999972,5.299999999999998,15.199999999999964,5.299999999999998,2.300000000000001,4.8999999999999995,5.399999999999998,8.199999999999989,4.7,10.199999999999982,12.499999999999973,8.699999999999987,7.6999999999999895,4.8,4.200000000000002,5.099999999999999,4.6000000000000005,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
228,12.999999999999972,5.299999999999998,15.199999999999964,5.299999999999998,2.300000000000001,4.8999999999999995,5.399999999999998,8.199999999999989,4.7,10.199999999999982,12.499999999999973,8.699999999999987,7.6999999999999895,4.8,4.200000000000002,5.099999999999999,4.6000000000000005,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
229,12.999999999999972,5.299999999999998,15.199999999999964,5.299999999999998,2.300000000000001,4.8999999999999995,5.399999999999998,8.199999999999989,4.7,10.199999999999982,12.499999999999973,8.699999999999987,7.6999999999999895,4.8,4.200000000000002,5.099999999999999,4.6000000000000005,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
230,13.099999999999971,5.299999999999998,15.199999999999964,5.299999999999998,2.300000000000001,4.999999999999999,5.499999999999997,8.399999999999988,4.8,10.299999999999981,12.499999999999973,8.699999999999987,7.6999999999999895,4.8,4.200000000000002,5.099999999999999,4.6000000000000005,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
231,13.099999999999971,5.299999999999998,15.199999999999964,5.299999999999998,2.300000000000001,4.999999999999999,5.499999999999997,8.399999999999988,4.8,10.39999999999998,12.499999999999973,8.699999999999987,7.6999999999999895,4.8,4.200000000000002,5.099999999999999,4.6000000000000005,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
232,13.19999999999997,5.299999999999998,15.299999999999963,5.299999999999998,2.300000000000001,4.999999999999999,5.499999999999997,8.399999999999988,4.8,10.49999999999998,12.799999999999972,8.899999999999986,7.6999999999999895,4.8,4.300000000000002,5.199999999999998,4.7,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
233,13.29999999999997,5.299999999999998,15.399999999999963,5.299999999999998,2.300000000000001,4.999999999999999,5.499999999999997,8.399999999999988,4.8,10.59999999999998,13.099999999999971,9.199999999999985,7.6999999999999895,4.8,4.400000000000001,5.299999999999998,4.8,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
234,13.39999999999997,5.299999999999998,15.499999999999963,5.299999999999998,2.300000000000001,4.999999999999999,5.499999999999997,8.399999999999988,4.8,10.69999999999998,13.39999999999997,9.399999999999984,7.6999999999999895,4.8,4.500000000000001,5.399999999999998,4.8999999999999995,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
235,13.49999999999997,5.299999999999998,15.499999999999963,5.299999999999998,2.300000000000001,5.099999999999999,5.599999999999997,8.599999999999987,4.8999999999999995,10.79999999999998,13.39999999999997,9.399999999999984,7.6999999999999895,4.8,4.500000000000001,5.399999999999998,4.8999999999999995,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
236,13.59999999999997,5.299999999999998,15.599999999999962,5.299999999999998,2.300000000000001,5.099999999999999,5.599999999999997,8.599999999999987,4.8999999999999995,10.899999999999979,13.799999999999969,9.599999999999984,7.6999999999999895,4.8,4.6000000000000005,5.499999999999997,4.999999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
237,13.699999999999969,5.299999999999998,15.699999999999962,5.299999999999998,2.300000000000001,5.099999999999999,5.599999999999997,8.599999999999987,4.8999999999999995,10.899999999999979,13.799999999999969,9.599999999999984,7.9999999999999885,4.8,4.6000000000000005,5.499999999999997,4.999999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
238,13.699999999999969,5.299999999999998,15.799999999999962,5.399999999999998,2.300000000000001,5.099999999999999,5.599999999999997,8.599999999999987,4.8999999999999995,10.899999999999979,13.799999999999969,9.599999999999984,7.9999999999999885,4.8,4.6000000000000005,5.499999999999997,4.999999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
239,13.699999999999969,5.299999999999998,15.799999999999962,5.399999999999998,2.300000000000001,5.099999999999999,5.599999999999997,8.599999999999987,4.8999999999999995,10.899999999999979,13.799999999999969,9.599999999999984,7.9999999999999885,4.8999999999999995,4.6000000000000005,5.499999999999997,4.999999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
240,13.699999999999969,5.299999999999998,15.799999999999962,5.399999999999998,2.300000000000001,5.099999999999999,5.599999999999997,8.599999999999987,4.8999999999999995,10.899999999999979,13.799999999999969,9.599999999999984,7.9999999999999885,4.999999999999999,4.6000000000000005,5.599999999999997,4.999999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
241,13.799999999999969,5.299999999999998,15.799999999999962,5.399999999999998,2.300000000000001,5.199999999999998,5.699999999999997,8.799999999999986,4.999999999999999,10.999999999999979,13.799999999999969,9.599999999999984,7.9999999999999885,4.999999999999999,4.6000000000000005,5.599999999999997,4.999999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
242,13.899999999999968,5.299999999999998,15.899999999999961,5.399999999999998,2.300000000000001,5.199999999999998,5.699999999999997,8.799999999999986,4.999999999999999,10.999999999999979,13.799999999999969,9.599999999999984,8.199999999999989,4.999999999999999,4.7,5.599999999999997,4.999999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
243,13.899999999999968,5.299999999999998,15.899999999999961,5.399999999999998,2.300000000000001,5.199999999999998,5.699999999999997,8.799999999999986,4.999999999999999,10.999999999999979,13.799999999999969,9.599999999999984,8.199999999999989,4.999999999999999,4.7,5.599999999999997,4.999999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
244,13.999999999999968,5.299999999999998,15.999999999999961,5.399999999999998,2.300000000000001,5.199999999999998,5.699999999999997,8.799999999999986,4.999999999999999,10.999999999999979,13.799999999999969,9.599999999999984,8.399999999999988,4.999999999999999,4.7,5.599999999999997,4.999999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
245,13.999999999999968,5.299999999999998,16.099999999999962,5.499999999999997,2.300000000000001,5.199999999999998,5.699999999999997,8.799999999999986,4.999999999999999,10.999999999999979,13.799999999999969,9.599999999999984,8.399999999999988,4.999999999999999,4.7,5.599999999999997,4.999999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
246,13.999999999999968,5.299999999999998,16.199999999999964,5.599999999999997,2.300000000000001,5.199999999999998,5.699999999999997,8.799999999999986,4.999999999999999,10.999999999999979,13.799999999999969,9.599999999999984,8.399999999999988,4.999999999999999,4.7,5.599999999999997,4.999999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
247,14.099999999999968,5.299999999999998,16.299999999999965,5.599999999999997,2.300000000000001,5.199999999999998,5.699999999999997,8.799999999999986,4.999999999999999,11.099999999999978,14.099999999999968,9.799999999999983,8.399999999999988,4.999999999999999,4.8,5.699999999999997,5.099999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
248,14.099999999999968,5.299999999999998,16.299999999999965,5.599999999999997,2.300000000000001,5.199999999999998,5.699999999999997,8.799999999999986,4.999999999999999,11.199999999999978,14.099999999999968,9.799999999999983,8.399999999999988,4.999999999999999,4.8,5.699999999999997,5.099999999999999,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
249,14.199999999999967,5.299999999999998,16.399999999999967,5.599999999999997,2.300000000000001,5.199999999999998,5.699999999999997,8.799999999999986,4.999999999999999,11.299999999999978,14.399999999999967,10.099999999999982,8.399999999999988,4.999999999999999,4.8999999999999995,5.799999999999996,5.199999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
250,14.199999999999967,5.299999999999998,16.399999999999967,5.599999999999997,2.300000000000001,5.199999999999998,5.699999999999997,8.799999999999986,4.999999999999999,11.299999999999978,14.399999999999967,10.099999999999982,8.399999999999988,5.099999999999999,4.8999999999999995,5.799999999999996,5.199999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
251,14.299999999999967,5.299999999999998,16.399999999999967,5.599999999999997,2.300000000000001,5.399999999999998,5.799999999999996,8.999999999999986,5.099999999999999,11.399999999999977,14.399999999999967,10.099999999999982,8.399999999999988,5.099999999999999,4.8999999999999995,5.799999999999996,5.199999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
252,14.399999999999967,5.299999999999998,16.499999999999968,5.599999999999997,2.300000000000001,5.399999999999998,5.799999999999996,8.999999999999986,5.099999999999999,11.399999999999977,14.399999999999967,10.099999999999982,8.599999999999987,5.099999999999999,4.8999999999999995,5.799999999999996,5.199999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
253,14.499999999999966,5.299999999999998,16.59999999999997,5.599999999999997,2.300000000000001,5.399999999999998,5.799999999999996,8.999999999999986,5.099999999999999,11.399999999999977,14.399999999999967,10.099999999999982,8.799999999999986,5.099999999999999,4.8999999999999995,5.799999999999996,5.199999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
254,14.499999999999966,5.299999999999998,16.69999999999997,5.699999999999997,2.300000000000001,5.399999999999998,5.799999999999996,8.999999999999986,5.099999999999999,11.399999999999977,14.399999999999967,10.099999999999982,8.799999999999986,5.099999999999999,4.8999999999999995,5.799999999999996,5.199999999999998,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
